Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Nam,Bệnh viện,1160,1160,1240,1290,1290,1360,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Nam Định,Bệnh viện,2120,2160,2210,2210,2360,2460,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Ninh Bình,Bệnh viện,1060,1060,1060,1060,1060,1100,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Trung du và miền núi phía Bắc,Bệnh viện,13118,13389,14858,15028,15774,16774,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Giang,Bệnh viện,620,620,850,850,940,1040,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Cao Bằng,Bệnh viện,920,935,980,1095,1130,1195,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Kạn,Bệnh viện,565,600,610,610,660,660,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Tuyên Quang,Bệnh viện,1020,1000,1120,1120,550,1080,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lào Cai,Bệnh viện,920,1010,1370,970,1000,1000,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Yên Bái,Bệnh viện,800,821,861,906,946,1109,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thái Nguyên,Bệnh viện,1520,1540,1590,1620,2111,1770,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lạng Sơn,Bệnh viện,840,840,890,1010,1050,1050,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Giang,Bệnh viện,1730,1830,1970,1970,2170,2265,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Phú Thọ,Bệnh viện,1345,1345,1345,1410,1405,1615,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Điện Biên,Bệnh viện,..,..,642,642,640,710,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lai Châu,Bệnh viện,640,640,410,410,462,490,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Sơn La,Bệnh viện,1280,1290,1350,1470,1470,1470,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hoà Bình,Bệnh viện,918,918,870,945,1240,1320,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Trung Bộ và Duyên hải miền Trung,Bệnh viện,22667,23549,24004,24669,24927,27179,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thanh Hoá,Bệnh viện,4270,4460,4460,4350,3973,4310,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Nghệ An,Bệnh viện,3005,3045,3045,3195,3335,3735,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Tĩnh,Bệnh viện,1650,1890,1890,1890,2080,2250,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Bình,Bệnh viện,995,1005,1055,1085,1299,1030,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Trị,Bệnh viện,755,775,820,860,905,1050,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thừa Thiên Huế,Bệnh viện,590,680,715,825,820,820,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đà Nẵng,Bệnh viện,1840,1860,1860,1990,1330,2130,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Nam,Bệnh viện,1700,1700,2042,2036,2383,2383,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Ngãi,Bệnh viện,1680,1735,1775,1725,1751,1911,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bình Định,Bệnh viện,2245,2245,2150,2180,2190,2290,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Phú Yên,Bệnh viện,860,870,860,870,920,1070,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Khánh Hoà,Bệnh viện,1207,1354,1402,1593,1671,1700,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Ninh Thuận,Bệnh viện,660,660,660,660,730,780,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bình Thuận,Bệnh viện,1210,1270,1270,1410,1540,1720,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Tây Nguyên,Bệnh viện,4855,4985,5557,5698,6460,6702,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Kon Tum,Bệnh viện,670,710,710,735,810,810,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Gia Lai,Bệnh viện,1310,1320,1370,1410,1560,1580,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đắk Lắk,Bệnh viện,1560,1640,1650,1680,2090,2280,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đắk Nông,Bệnh viện,..,..,440,480,480,472,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lâm Đồng,Bệnh viện,1315,1315,1387,1393,1520,1560,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đông Nam Bộ,Bệnh viện,19049,19966,22148,22711,24404,27407,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bình Phước,Bệnh viện,490,620,650,695,800,1220,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Tây Ninh,Bệnh viện,1230,1260,1260,1260,1260,1260,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bình Dương,Bệnh viện,790,1020,1060,1250,1350,1420,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đồng Nai,Bệnh viện,2340,2370,2450,2450,2760,3120,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bà Rịa - Vũng Tàu,Bệnh viện,870,930,930,930,1160,1190,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,TP.Hồ Chí Minh,Bệnh viện,13329,13766,15798,16126,17074,19197,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đồng bằng sông Cửu Long,Bệnh viện,15804,16803,17620,18409,20044,21890,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Long An,Bệnh viện,1380,1340,1440,1460,1710,1850,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Tiền Giang,Bệnh viện,1545,1670,1750,1750,1970,2130,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bến Tre,Bệnh viện,1210,1335,1340,1530,1550,1850,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Trà Vinh,Bệnh viện,795,810,830,830,860,1000,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Vĩnh Long,Bệnh viện,890,920,920,1130,1130,1130,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đồng Tháp,Bệnh viện,1255,1470,1610,1660,1920,2260,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,An Giang,Bệnh viện,2044,2094,2094,2264,2264,2570,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Kiên Giang,Bệnh viện,1630,1914,2030,2110,2230,2580,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Cần Thơ,Bệnh viện,2010,1990,1630,1060,1300,1300,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hậu Giang,Bệnh viện,..,..,250,745,955,955,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Sóc Trăng,Bệnh viện,795,830,1030,1030,1160,1260,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bạc Liêu,Bệnh viện,870,930,890,1070,1110,1110,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Cà Mau,Bệnh viện,1380,1500,1806,1770,1885,1895,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,CẢ NƯỚC,Phòng khám khu vực,8707,8806,8549,8717,8739,8663,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đồng bằng sông Hồng,Phòng khám khu vực,1137,1002,1043,1060,1051,1043,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Nội,Phòng khám khu vực,35,35,35,45,51,83,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Tây,Phòng khám khu vực,120,95,105,105,140,140,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Vĩnh Phúc,Phòng khám khu vực,70,70,150,150,150,185,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Ninh,Phòng khám khu vực,29,24,35,35,35,35,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Ninh,Phòng khám khu vực,83,83,83,80,80,80,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hải Dương,Phòng khám khu vực,80,95,95,95,95,80,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hải Phòng,Phòng khám khu vực,270,240,240,250,200,160,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hưng Yên,Phòng khám khu vực,10,10,..,..,..,..,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thái Bình,Phòng khám khu vực,..,..,..,..,..,..,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Nam,Phòng khám khu vực,140,140,100,100,100,80,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Nam Định,Phòng khám khu vực,140,50,40,40,40,40,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Ninh Bình,Phòng khám khu vực,160,160,160,160,160,160,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Trung du và miền núi phía Bắc,Phòng khám khu vực,2098,2246,2155,2251,2267,2192,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Giang,Phòng khám khu vực,215,215,200,200,200,200,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Cao Bằng,Phòng khám khu vực,129,135,162,126,138,145,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Kạn,Phòng khám khu vực,91,86,115,115,115,95,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Tuyên Quang,Phòng khám khu vực,55,145,65,135,135,135,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lào Cai,Phòng khám khu vực,380,390,350,350,360,360,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Yên Bái,Phòng khám khu vực,255,234,254,249,249,196,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thái Nguyên,Phòng khám khu vực,95,95,80,80,80,80,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lạng Sơn,Phòng khám khu vực,120,140,140,140,140,140,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Giang,Phòng khám khu vực,110,110,110,110,115,120,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Phú Thọ,Phòng khám khu vực,45,45,45,45,45,20,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Điện Biên,Phòng khám khu vực,..,..,193,225,225,235,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Lai Châu,Phòng khám khu vực,260,300,95,110,110,70,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Sơn La,Phòng khám khu vực,180,180,220,240,240,270,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hoà Bình,Phòng khám khu vực,163,171,126,126,115,126,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bắc Trung Bộ và Duyên hải miền Trung,Phòng khám khu vực,2522,2500,2344,2329,2367,2311,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thanh Hoá,Phòng khám khu vực,526,526,491,498,491,380,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Nghệ An,Phòng khám khu vực,430,430,430,430,430,430,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Hà Tĩnh,Phòng khám khu vực,250,230,230,230,230,205,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Bình,Phòng khám khu vực,130,120,120,105,105,76,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Trị,Phòng khám khu vực,140,125,100,85,70,70,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Thừa Thiên Huế,Phòng khám khu vực,200,215,180,200,195,195,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Đà Nẵng,Phòng khám khu vực,..,..,..,..,..,..,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Nam,Phòng khám khu vực,152,147,117,105,83,83,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Quảng Ngãi,Phòng khám khu vực,150,150,105,104,129,112,,,,,,,,,,,,,,,,,
Số giường bệnh trực thuộc sở Y tế phân theo địa phương,Bình Định,Phòng khám khu vực,80,80,80,80,80,80,,,,,,,,,,,,,,,,,
